cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status,salary_lpa,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,total_skills,academic_score
9.01,81.9,79.9,0,5.8,78.8,6,4,5,2,5,5,4,7.5,3,0,2,2,1,1,1,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,83.96666666666667
7.54,63.8,72.2,0,6.1,78.9,6,2,5,2,3,5,2,8.9,7,1,1,1,1,1,1,15.14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,70.46666666666667
6.65,57.9,60.2,1,6.5,75.3,7,1,3,4,3,3,6,7.2,10,0,1,2,1,0,1,12.69,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,61.53333333333333
7.58,66.8,71.0,0,10.0,89.7,3,1,2,1,4,2,1,5.2,10,0,2,1,1,2,1,10.79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,71.2
8.71,76.2,86.5,1,2.5,70.6,3,3,2,4,5,3,0,4.0,10,0,1,2,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,83.26666666666667
7.14,70.1,53.5,1,3.2,73.9,5,0,4,2,5,4,3,7.5,5,0,0,2,1,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,65.0
10.0,80.6,81.6,0,3.2,73.2,3,3,2,4,4,0,0,5.8,3,0,1,2,1,0,1,14.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,87.39999999999999
9.44,85.1,81.8,0,0.1,52.0,8,2,5,4,5,6,2,6.9,1,0,1,0,1,2,1,19.98,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,87.09999999999998
9.21,82.6,82.1,0,4.6,73.6,3,3,3,1,4,4,2,6.0,8,1,1,0,1,1,1,16.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,85.60000000000001
6.82,59.0,54.8,1,3.8,67.5,5,1,4,5,3,5,5,5.9,4,0,0,1,1,1,1,12.58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,60.666666666666664
9.76,92.0,94.4,0,6.3,71.6,7,3,5,5,5,6,4,6.1,4,0,1,1,0,0,1,19.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15,94.66666666666667
7.88,74.9,71.5,0,5.8,74.4,7,1,5,2,5,5,4,6.2,10,0,2,1,1,2,1,16.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,75.06666666666666
6.75,61.0,67.2,1,4.9,72.5,7,1,5,5,3,5,2,7.9,5,0,1,2,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13,65.23333333333333
8.57,78.7,76.6,0,4.5,68.7,8,2,5,2,4,5,2,7.7,9,1,2,0,1,1,1,17.11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,80.33333333333333
8.37,75.1,74.8,0,2.9,68.8,2,1,1,3,5,0,1,5.6,10,0,1,1,1,1,1,11.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,77.86666666666666
7.35,69.3,61.0,0,4.4,76.9,2,2,1,1,4,1,2,5.7,10,0,2,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,67.93333333333334
8.14,81.1,73.1,0,4.8,76.8,8,1,5,5,5,5,4,7.5,1,0,0,2,1,2,1,19.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,78.53333333333333
8.07,78.0,78.4,2,3.9,69.5,3,4,3,2,4,2,3,8.3,9,0,1,2,1,1,1,14.43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,79.03333333333335
8.26,85.5,77.2,1,4.0,76.2,3,3,2,1,5,3,1,8.2,5,0,0,1,1,1,1,16.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,81.76666666666667
9.03,85.5,84.5,0,4.3,69.7,6,2,5,2,4,4,6,5.8,7,1,1,0,1,1,1,19.82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,86.76666666666667
8.0,62.8,69.7,0,4.4,81.1,3,2,2,1,4,3,3,8.2,10,0,1,2,1,2,1,13.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,70.83333333333333
10.0,93.2,85.3,0,5.8,78.4,5,3,4,4,5,4,3,4.9,8,1,1,1,1,2,1,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,92.83333333333333
7.51,63.9,64.5,0,0.0,64.3,2,1,1,3,3,2,0,6.8,9,0,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,67.83333333333333
6.71,67.0,62.7,0,4.6,71.5,8,2,5,3,2,6,3,7.6,8,0,2,2,1,1,1,15.29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,65.6
9.25,81.9,77.9,0,4.5,72.3,3,2,2,5,3,3,3,4.5,10,0,0,2,1,1,1,12.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,84.10000000000001
7.51,61.0,66.5,1,5.7,77.6,3,3,2,1,4,1,1,9.0,5,0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,67.53333333333333
9.34,85.8,80.2,1,3.8,70.8,8,0,5,1,5,5,2,8.6,10,0,1,1,1,0,1,18.66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,86.46666666666665
8.13,71.8,68.4,1,0.0,58.1,6,3,4,2,5,5,2,7.8,6,1,1,0,1,0,1,16.37,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,73.83333333333333
7.03,65.4,67.6,2,0.4,54.6,8,3,5,4,4,5,5,5.8,4,1,2,1,1,0,1,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,67.76666666666667
7.13,65.9,64.5,2,0.0,57.0,7,1,5,5,3,6,6,6.9,10,1,1,1,1,1,1,13.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,67.23333333333333
9.3,85.5,89.0,0,6.0,72.5,5,4,4,2,5,4,1,7.9,3,0,2,1,1,1,1,18.73,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,89.16666666666667
8.22,75.9,72.3,0,1.1,54.8,8,4,5,2,5,6,3,5.7,4,1,0,0,1,1,1,15.49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,76.8
9.33,88.3,89.0,0,6.6,80.8,8,3,5,4,4,6,1,6.8,5,0,1,0,0,1,1,19.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,90.2
8.53,77.7,80.3,0,3.3,66.1,7,3,5,5,5,6,3,8.1,10,0,1,0,1,1,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15,81.10000000000001
8.25,73.6,70.3,0,3.6,76.9,3,3,2,4,4,1,4,5.2,5,0,0,1,1,0,1,15.62,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,75.46666666666665
9.0,79.7,86.2,0,7.5,78.9,8,1,5,4,5,6,5,7.4,6,0,1,1,1,1,1,14.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,85.3
8.0,70.2,68.2,0,4.6,69.4,3,1,3,2,3,3,2,4.9,9,0,2,1,1,2,1,15.31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,72.8
8.42,74.4,82.6,1,1.3,69.1,5,2,3,4,5,3,1,5.9,6,0,1,1,1,0,1,16.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,80.39999999999999
8.87,84.1,87.3,0,4.2,75.5,6,0,3,2,4,2,1,6.4,4,0,1,1,1,2,1,14.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,86.69999999999999
9.12,88.7,83.5,0,5.9,82.6,7,3,4,2,5,3,1,7.6,2,0,1,2,1,1,1,16.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,87.8
10.0,94.0,89.5,0,2.9,67.4,3,1,3,4,5,2,3,6.2,2,0,0,1,1,1,1,17.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,94.5
9.23,84.6,77.9,0,7.6,74.7,3,2,3,3,5,2,2,7.2,7,0,0,2,1,0,1,16.76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,84.93333333333334
9.22,83.5,93.9,0,1.5,67.6,7,2,5,1,5,4,0,6.2,5,0,1,1,1,1,1,16.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,89.86666666666667
7.12,65.3,57.1,1,0.0,64.5,6,1,3,4,3,2,6,6.4,5,0,0,1,1,1,1,12.73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,64.53333333333335
8.71,79.6,71.5,0,7.5,81.0,8,2,5,1,4,6,2,8.5,3,1,2,0,0,0,1,14.97,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,79.39999999999999
5.68,50.0,50.0,2,2.3,74.9,3,0,3,2,2,3,2,5.6,10,1,1,1,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,52.26666666666667
8.35,71.6,77.3,0,2.1,69.0,4,2,3,1,4,2,4,7.9,3,1,2,2,1,1,1,13.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,77.46666666666665
7.64,69.2,56.7,1,3.0,69.1,7,3,5,3,4,6,3,7.0,5,0,1,2,1,0,1,16.97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,67.43333333333334
6.97,58.5,58.4,1,2.1,69.3,6,2,4,3,3,5,1,6.3,5,0,2,2,0,1,1,14.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,62.20000000000001
8.81,75.4,78.6,1,5.8,73.0,1,3,2,1,5,0,3,5.5,5,0,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,80.7
7.84,67.2,79.3,2,3.1,69.9,1,0,1,2,4,2,1,5.6,4,0,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,74.96666666666667
6.5,64.4,56.8,0,1.6,58.1,5,2,4,5,3,5,1,6.1,4,1,2,1,1,0,1,17.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,62.06666666666666
8.11,80.5,71.8,1,3.5,71.4,4,3,3,1,4,4,2,6.8,5,0,1,1,1,1,1,12.99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,77.8
10.0,90.0,96.4,0,2.2,67.5,8,2,5,4,5,4,3,7.7,6,0,0,0,1,1,1,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,95.46666666666665
8.84,79.9,78.4,1,3.9,72.7,5,4,3,3,4,3,2,6.6,4,0,1,2,1,0,1,17.39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,82.23333333333333
8.28,78.1,67.2,0,2.1,65.5,6,1,5,4,3,5,6,6.7,7,0,2,2,1,1,1,17.58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,76.03333333333335
7.35,61.7,68.4,0,3.6,66.0,5,1,4,2,3,3,4,6.9,2,0,1,1,1,1,1,12.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,67.86666666666667
7.04,64.0,54.3,1,3.7,81.3,6,3,4,5,3,3,2,7.6,7,1,1,0,1,0,1,15.41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,62.9
7.86,80.7,71.0,0,7.7,78.3,3,2,2,2,4,1,0,7.8,9,0,1,0,1,1,1,12.81,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,76.76666666666667
8.71,78.1,83.0,0,6.4,73.5,6,3,5,5,4,6,2,5.3,10,0,2,1,1,0,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,82.73333333333333
7.21,64.4,62.7,1,4.3,72.4,3,0,2,3,4,2,4,6.7,5,0,0,1,1,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,66.39999999999999
9.86,88.3,86.0,0,3.4,69.6,8,3,5,4,5,6,1,8.5,4,0,1,2,1,2,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,90.96666666666665
6.82,60.2,66.5,1,3.4,71.2,6,2,4,3,3,2,4,5.4,10,0,0,1,1,1,1,13.94,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,64.96666666666667
8.81,81.4,78.7,0,4.3,76.6,6,1,5,2,4,5,3,7.1,6,0,1,1,0,1,1,16.47,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,82.73333333333335
8.45,77.6,73.7,0,2.3,62.0,4,1,3,1,4,2,4,6.8,4,0,1,1,1,0,1,10.18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,78.60000000000001
9.95,79.3,90.4,0,3.2,76.2,7,4,5,5,4,5,6,6.3,1,0,0,0,1,1,1,19.14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14,89.73333333333333
7.13,67.1,72.0,0,3.5,68.9,8,0,4,1,4,4,4,8.9,9,0,0,2,1,1,1,12.24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,70.13333333333333
10.0,85.2,86.7,0,4.0,64.2,6,3,5,3,5,6,2,7.0,10,0,1,1,1,2,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,90.63333333333333
8.77,82.3,78.5,0,4.3,75.2,7,3,5,5,5,4,1,8.8,4,1,0,2,1,1,1,16.56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15,82.83333333333333
9.77,88.1,77.8,0,5.5,75.7,7,4,5,2,5,6,2,7.0,6,0,0,1,1,1,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,87.86666666666666
9.29,84.3,89.6,1,5.8,78.2,6,2,4,2,5,6,1,7.6,1,0,2,2,1,1,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,88.93333333333332
7.42,67.9,62.7,1,5.1,79.6,6,2,5,4,4,4,4,6.3,6,0,1,0,1,2,1,13.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,68.26666666666667
8.22,71.3,75.4,0,7.5,88.8,8,1,5,2,5,5,2,6.3,3,0,1,1,1,0,1,14.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,76.3
8.75,75.8,86.9,0,5.3,71.4,8,2,5,3,5,4,3,7.5,3,0,2,2,1,2,1,17.38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,83.39999999999999
7.54,71.6,68.6,2,3.9,60.1,6,0,3,4,4,2,2,7.5,7,0,0,2,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,71.86666666666666
8.35,72.6,81.9,0,3.8,69.6,5,0,3,4,4,3,1,7.7,9,0,1,2,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,79.33333333333333
9.53,80.5,91.2,0,5.8,74.4,8,3,5,3,5,5,4,7.5,6,0,1,0,1,2,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,89.0
9.63,89.1,88.7,1,3.5,69.3,6,3,5,3,4,3,3,5.4,3,0,1,2,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,91.36666666666667
9.94,91.6,78.2,0,4.8,66.6,7,3,5,2,5,6,2,6.0,9,0,2,2,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,89.73333333333333
8.55,76.8,64.8,0,5.0,73.0,8,3,5,2,4,6,5,8.0,5,0,2,0,1,2,1,17.79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,75.7
7.31,66.9,72.2,0,0.0,56.2,6,2,4,5,3,5,3,4.6,4,0,1,2,1,0,1,17.29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,70.73333333333333
6.34,57.6,59.0,1,1.0,57.8,2,0,1,4,3,0,1,7.4,3,0,0,0,1,0,1,5.26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,60.0
6.24,59.2,57.8,1,5.7,68.6,2,1,1,2,4,0,1,6.9,6,1,0,1,1,1,1,9.26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,59.800000000000004
8.64,82.0,75.5,0,4.9,72.5,8,1,5,4,4,5,1,8.0,2,0,1,1,1,1,1,18.49,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,81.3
9.18,85.2,80.6,0,0.0,65.8,7,1,5,4,4,4,3,7.5,3,0,0,2,1,0,1,15.47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,85.86666666666667
7.73,74.1,68.6,1,0.0,58.2,5,1,3,1,4,4,3,6.2,8,0,1,0,1,0,1,12.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,73.33333333333333
9.16,90.6,80.2,0,6.9,71.3,5,2,4,5,4,4,1,6.1,6,0,1,1,1,1,1,18.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,87.46666666666665
7.64,71.1,70.6,1,5.3,84.0,3,2,2,1,5,0,4,6.4,3,1,0,1,1,1,1,9.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,72.69999999999999
8.56,76.8,80.5,0,6.8,71.5,2,3,3,5,4,3,3,7.7,2,0,2,1,1,1,1,14.78,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,80.96666666666668
9.24,75.3,78.4,1,2.1,65.7,8,2,5,1,5,4,4,4.2,3,0,0,1,1,0,1,15.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,82.03333333333333
8.57,70.6,81.1,1,2.8,65.2,6,3,5,1,4,6,4,7.2,7,0,1,0,1,0,1,17.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,79.13333333333333
7.87,72.7,71.4,0,7.6,79.6,1,1,1,4,2,1,0,5.9,8,0,1,2,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,74.26666666666667
8.75,77.5,78.2,0,4.8,71.6,6,4,4,4,3,4,7,7.2,6,0,1,2,0,0,1,19.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,81.06666666666666
8.57,74.7,78.4,1,4.2,75.4,6,3,3,1,4,2,3,7.4,5,0,1,2,1,0,1,18.39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,79.60000000000001
9.34,86.9,78.7,0,3.7,70.6,7,2,5,3,5,3,3,5.0,5,0,0,2,1,1,1,15.64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,86.33333333333333
8.2,77.4,70.6,0,0.5,65.8,7,1,5,1,4,6,1,6.7,8,0,1,1,1,0,1,13.86,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,76.66666666666667
8.53,78.4,65.1,0,6.3,90.5,8,1,5,5,4,5,2,7.2,3,0,1,1,1,2,1,17.53,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,76.26666666666667
7.58,66.3,69.9,0,0.0,63.5,4,1,3,3,4,5,2,7.1,5,0,2,1,1,0,1,12.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,70.66666666666667
7.07,73.5,63.5,0,5.3,79.1,6,0,5,3,4,5,4,6.9,8,0,1,0,1,1,1,14.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,69.23333333333333
6.29,56.2,55.8,0,4.2,71.0,5,0,4,1,3,3,3,5.5,6,1,1,2,0,1,1,6.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,58.300000000000004
7.88,75.5,69.9,0,4.6,78.0,5,1,3,5,4,4,0,5.7,7,0,1,0,1,0,1,15.79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,74.73333333333333
9.34,83.0,86.1,0,2.8,69.5,8,3,5,5,4,4,3,5.3,8,0,2,2,1,0,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14,87.5
9.5,80.3,82.1,0,6.9,77.9,7,2,4,2,5,2,3,7.7,1,0,0,0,1,2,1,17.31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,85.8
8.02,72.6,73.4,0,2.8,68.4,2,1,1,1,5,2,2,6.9,3,1,1,2,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,75.39999999999999
8.96,93.1,85.9,0,4.0,69.6,4,4,2,2,5,1,1,6.9,7,0,1,0,1,1,1,14.08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,89.53333333333335
9.17,87.4,73.1,1,4.0,75.5,7,4,5,5,4,6,2,5.0,10,0,1,0,1,1,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14,84.06666666666666
7.44,66.5,65.7,1,3.3,62.7,4,3,2,1,3,1,2,7.0,10,0,0,2,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,68.86666666666666
8.01,74.9,68.0,0,4.8,74.0,7,3,5,4,4,6,4,7.8,4,0,1,0,1,2,1,19.31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,74.33333333333333
10.0,88.4,95.5,0,5.4,80.2,8,2,5,4,4,6,4,4.8,7,0,0,2,1,0,1,18.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,94.63333333333333
7.5,71.0,69.5,0,3.8,77.3,2,2,2,2,4,3,1,6.4,4,0,1,1,1,1,1,12.11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,71.83333333333333
7.9,80.8,74.7,0,5.3,74.6,8,2,5,1,3,5,3,5.1,6,1,1,0,1,0,1,11.92,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,78.16666666666667
7.96,69.0,75.3,0,5.3,79.6,4,1,2,3,3,2,0,6.5,10,0,2,2,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,74.63333333333334
7.47,68.6,75.8,0,4.8,80.0,3,2,2,4,3,3,1,5.9,5,1,1,1,1,1,1,12.58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,73.03333333333332
7.05,65.4,65.1,0,7.0,80.2,8,2,5,1,3,5,5,7.5,3,0,0,2,1,1,1,14.18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,67.0
9.13,80.3,77.9,0,7.2,88.6,7,2,5,4,5,6,3,7.2,2,0,0,1,1,0,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,83.16666666666667
7.58,66.1,70.4,0,3.2,67.8,5,3,3,1,4,3,2,8.5,8,0,2,1,1,1,1,14.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,70.76666666666667
8.9,81.0,78.0,0,3.4,63.6,8,3,5,1,4,4,2,6.9,2,1,0,1,1,1,1,19.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,82.66666666666667
7.79,66.9,72.0,1,5.4,72.4,4,1,2,2,4,4,2,7.4,5,0,1,0,1,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,72.26666666666667
9.76,93.0,88.0,0,3.9,71.0,7,4,4,5,5,6,4,6.3,2,1,0,1,1,1,1,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,92.86666666666667
7.87,70.0,66.5,0,4.6,77.7,1,2,1,5,4,2,3,5.7,7,0,1,1,0,1,1,12.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,71.73333333333333
6.96,62.0,61.5,3,1.7,58.2,6,0,4,1,3,4,4,8.0,3,0,1,1,0,1,1,13.59,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,64.36666666666666
7.52,63.0,59.1,0,3.5,70.6,3,3,3,1,4,3,4,8.5,9,0,1,1,1,1,1,14.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,65.76666666666667
8.37,71.2,73.5,0,4.2,80.2,6,1,4,4,4,5,4,7.8,2,1,1,1,1,1,1,14.42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,76.13333333333333
9.26,80.9,82.5,0,2.2,64.9,8,4,5,1,5,5,6,7.2,10,0,2,0,1,1,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,85.33333333333333
7.31,63.4,59.4,0,0.7,64.4,6,2,4,1,3,3,6,5.8,4,1,1,1,1,0,1,14.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,65.3
7.1,58.8,61.6,0,6.6,79.9,2,2,2,5,4,2,3,8.4,8,0,1,1,1,1,1,11.06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,63.800000000000004
9.81,92.5,97.9,0,0.9,62.8,8,2,5,4,5,6,6,7.7,3,0,2,0,1,1,1,16.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,96.16666666666667
7.06,70.7,66.2,0,7.1,76.2,3,1,2,3,3,2,3,9.0,7,0,2,0,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,69.16666666666667
10.0,89.2,83.4,0,6.3,73.0,7,4,5,4,4,5,3,5.6,10,0,1,0,1,1,1,18.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,90.86666666666667
6.7,55.8,58.2,1,4.6,74.3,7,1,5,5,4,4,6,8.0,5,0,2,2,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,60.333333333333336
8.33,70.8,69.8,0,4.9,77.4,8,3,5,2,4,4,6,7.7,2,0,0,2,1,2,1,15.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,74.63333333333333
8.07,73.7,76.9,0,5.5,79.0,1,2,1,1,4,1,1,6.6,7,0,1,0,1,1,1,9.14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,77.10000000000001
9.14,82.8,78.2,0,3.2,72.9,8,3,5,4,5,5,2,8.6,7,0,2,0,1,0,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14,84.13333333333334
8.72,70.7,76.0,0,3.3,72.3,8,1,5,4,5,4,5,7.5,3,0,0,2,0,1,1,17.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,77.96666666666665
10.0,79.5,94.8,0,3.6,69.9,8,3,5,4,5,5,1,5.9,8,0,0,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,91.43333333333334
6.98,63.3,64.5,2,4.7,70.7,6,2,5,4,3,6,5,6.9,5,0,1,2,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,65.86666666666667
6.12,58.8,54.2,1,2.7,72.6,3,0,2,1,3,3,2,5.9,3,0,1,2,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,58.06666666666666
9.47,91.3,85.4,0,3.0,65.7,5,3,4,1,4,4,1,6.4,1,0,1,1,1,1,1,16.73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,90.46666666666665
10.0,86.9,86.4,0,8.0,84.1,6,4,4,1,5,3,8,7.8,2,0,1,0,1,1,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,91.10000000000001
9.67,92.7,94.7,1,4.6,64.0,7,4,5,5,5,5,5,8.2,7,0,2,2,1,2,1,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,94.7
8.91,79.0,75.0,0,1.7,72.6,6,2,4,1,4,4,6,7.3,3,0,1,2,1,1,1,16.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,81.03333333333333
9.6,80.6,88.4,0,5.7,74.9,7,1,4,3,4,2,2,6.1,9,0,0,1,1,0,1,14.41,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,88.33333333333333
6.64,68.9,62.8,2,3.4,60.8,3,2,2,5,3,2,2,7.5,4,1,2,1,0,0,1,12.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,66.03333333333332
7.78,61.9,78.2,0,2.8,75.2,2,0,1,1,4,3,3,7.9,10,0,0,1,1,1,1,9.77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,72.63333333333333
